length,t_star,chi_rho,chi_M,measurement,trial,hankel_rank,rank_upper,rank_cap,within_cap,effective_rank,r_eff_1e2,r_eff_1e3,sv_max,sv_min_thresholded,threshold,prefixes,suffixes,d
8,4,2,1,separable,13,2,2,2,1,1.000133539536343,1,1,0.06250875958180127,4.173695404582502e-06,6.250875958180128e-10,16,16,2
8,4,2,1,separable,14,1,2,2,1,1.000000000094381,1,1,0.06250000000244425,0.06250000000244425,6.250000000244426e-10,16,16,2
8,4,2,1,separable,15,1,2,2,1,1.0000000005908412,1,1,0.06250000104688944,0.06250000104688944,6.250000104688944e-10,16,16,2
8,4,2,1,separable,16,2,2,2,1,1.0000081828885239,1,1,0.06250023674212733,2.5571623498568304e-07,6.250023674212734e-10,16,16,2
8,4,2,1,separable,17,2,2,2,1,1.0000083012565741,1,1,0.06250054704184477,2.594165385124683e-07,6.250054704184477e-10,16,16,2
8,4,2,1,separable,18,2,2,2,1,1.0000004305267691,1,1,0.06250000106212018,1.3453961747643137e-08,6.250000106212018e-10,16,16,2
8,4,2,1,separable,19,2,2,2,1,1.0001041996221478,1,1,0.06250004400155215,3.25624049342457e-06,6.250004400155215e-10,16,16,2
8,4,2,1,separable,20,2,2,2,1,1.0000477014292206,1,1,0.06250049283063008,1.4906814183587937e-06,6.250049283063008e-10,16,16,2
8,4,2,1,separable,21,2,2,2,1,1.0002059711121007,1,1,0.0625045907577237,6.43707010316328e-06,6.25045907577237e-10,16,16,2
8,4,2,1,separable,22,2,2,2,1,1.0000087086779967,1,1,0.06250000839562399,2.7214622394956313e-07,6.250000839562399e-10,16,16,2
8,4,2,1,separable,23,2,2,2,1,1.0003230783283699,1,1,0.06250978140259564,1.0097778104670345e-05,6.250978140259564e-10,16,16,2
8,4,2,1,separable,24,2,2,2,1,1.000001606048858,1,1,0.0625002934300575,5.018926244648645e-08,6.25002934300575e-10,16,16,2
8,4,2,1,separable,25,2,2,2,1,1.0000901575448566,1,1,0.06250696183241126,2.8177371133571595e-06,6.250696183241127e-10,16,16,2
8,4,2,1,separable,26,1,2,2,1,1.0000000035490277,1,1,0.06250000001838803,0.06250000001838803,6.250000001838803e-10,16,16,2
8,4,2,1,separable,27,2,2,2,1,1.0000015425838926,1,1,0.06250000882818561,4.820575346355578e-08,6.250000882818561e-10,16,16,2
8,4,2,1,separable,28,2,2,2,1,1.0003490796537293,1,1,0.06250338472089138,1.090933027999266e-05,6.250338472089139e-10,16,16,2
8,4,2,1,separable,29,2,2,2,1,1.0000008715878932,1,1,0.06250002653300403,2.7237133232206572e-08,6.250002653300404e-10,16,16,2
8,4,2,2,network,0,3,4,4,1,1.0020572040130509,1,2,0.06255796766674915,2.4576644778394206e-08,6.255796766674915e-10,16,16,2
8,4,2,2,network,1,3,4,4,1,1.000889966675361,1,1,0.0625603358950396,3.622572319502999e-08,6.256033589503961e-10,16,16,2
8,4,2,2,network,2,3,4,4,1,1.000146122561948,1,1,0.06250170593542294,1.8365217021674328e-08,6.250170593542294e-10,16,16,2
8,4,2,2,network,3,3,4,4,1,1.000089393520786,1,1,0.0625003091116657,3.717980255157846e-08,6.250030911166569e-10,16,16,2
8,4,2,2,network,4,2,4,4,1,1.0013895146461598,1,1,0.06254940553767159,4.345663431078255e-05,6.254940553767159e-10,16,16,2
8,4,2,2,network,5,3,4,4,1,1.0000821251761813,1,1,0.06250633878004759,7.295698285174331e-08,6.250633878004759e-10,16,16,2
8,4,2,2,network,6,2,4,4,1,1.0000001099747373,1,1,0.06250000617464281,3.4095691709650965e-09,6.250000617464282e-10,16,16,2
8,4,2,2,network,7,2,4,4,1,1.000022809085411,1,1,0.06250155347083773,7.127176272199807e-07,6.250155347083773e-10,16,16,2
8,4,2,2,network,8,3,4,4,1,1.0003331668992201,1,1,0.06250122151805136,1.0993430732668557e-08,6.250122151805136e-10,16,16,2
8,4,2,2,network,9,2,4,4,1,1.0000009143318942,1,1,0.06250000783556915,2.851481098827727e-08,6.250000783556916e-10,16,16,2
8,4,2,2,network,10,2,4,4,1,1.0000379627157463,1,1,0.06250003303983415,1.186297034159841e-06,6.250003303983415e-10,16,16,2
8,4,2,2,network,11,2,4,4,1,1.0000002020552847,1,1,0.06250039508596064,6.28678478899349e-09,6.250039508596064e-10,16,16,2
8,4,2,2,network,12,2,4,4,1,1.0000001483708265,1,1,0.06250038741113613,4.576130689822527e-09,6.250038741113613e-10,16,16,2
8,4,2,2,network,13,3,4,4,1,1.0000007205308397,1,1,0.06250000127456143,5.664370151636924e-09,6.250000127456143e-10,16,16,2
8,4,2,2,network,14,3,4,4,1,1.0007956525542991,1,1,0.06253154923859512,2.5229590984338444e-08,6.253154923859512e-10,16,16,2
8,4,2,2,network,15,3,4,4,1,1.0000118807906744,1,1,0.06250039498698164,7.14197479066856e-10,6.250039498698164e-10,16,16,2
8,4,2,2,network,16,3,4,4,1,1.0000114718580904,1,1,0.0625000093128556,6.31771441226684e-09,6.25000093128556e-10,16,16,2
8,4,2,2,network,17,3,4,4,1,1.0000041742750805,1,1,0.06250001239302398,2.421533878497754e-09,6.250001239302398e-10,16,16,2
8,4,2,2,network,18,3,4,4,1,1.000074568568981,1,1,0.06251020928706592,2.5556638061507953e-09,6.251020928706592e-10,16,16,2
8,4,2,2,network,19,3,4,4,1,1.00016669025469,1,1,0.06250089527315979,2.683194303198654e-07,6.250089527315979e-10,16,16,2
8,4,2,2,network,20,3,4,4,1,1.000013190977796,1,1,0.06250156972636792,1.9339200281128944e-09,6.250156972636791e-10,16,16,2
8,4,2,2,network,21,3,4,4,1,1.0000312095071844,1,1,0.06250033512255222,2.135575265742439e-09,6.250033512255222e-10,16,16,2
8,4,2,2,network,22,3,4,4,1,1.0000990832834227,1,1,0.062500467260246,3.190287758101065e-08,6.2500467260246e-10,16,16,2
8,4,2,2,network,23,3,4,4,1,1.0005720749590021,1,1,0.06251907238264949,7.923177011402581e-10,6.251907238264949e-10,16,16,2
8,4,2,2,network,24,4,4,4,1,1.001059435823215,1,1,0.06251511826478433,3.9325482833543975e-09,6.251511826478433e-10,16,16,2
8,4,2,2,network,25,3,4,4,1,1.0010531050161613,1,1,0.0625064590221039,3.404727255692327e-09,6.250645902210391e-10,16,16,2
8,4,2,2,network,26,3,4,4,1,1.0000087343196538,1,1,0.0625008005450865,1.0291725134257714e-08,6.25008005450865e-10,16,16,2
8,4,2,2,network,27,3,4,4,1,1.000054772974579,1,1,0.06250520748605472,1.98072021031123e-07,6.250520748605471e-10,16,16,2
8,4,2,2,network,28,2,4,4,1,1.000023059145063,1,1,0.0625015436582635,7.205787918851983e-07,6.250154365826351e-10,16,16,2
8,4,2,2,network,29,2,4,4,1,1.0000004649014347,1,1,0.06250002289096412,1.4353386973659402e-08,6.250002289096412e-10,16,16,2
8,4,2,4,network,0,5,8,8,1,1.0002419147464623,1,1,0.06250378954360826,4.20184655476485e-09,6.250378954360826e-10,16,16,2
8,4,2,4,network,1,5,8,8,1,1.0001084353305136,1,1,0.06250146899451804,2.2407856476741885e-09,6.250146899451805e-10,16,16,2
8,4,2,4,network,2,4,8,8,1,1.0000211910366303,1,1,0.06250008533135004,1.0729390673041502e-08,6.250008533135004e-10,16,16,2
8,4,2,4,network,3,5,8,8,1,1.0010682109746118,1,1,0.06250729070901609,2.833378672177089e-08,6.250729070901609e-10,16,16,2
8,4,2,4,network,4,5,8,8,1,1.000062175938388,1,1,0.0625030939474424,3.928379100967257e-09,6.25030939474424e-10,16,16,2
8,4,2,4,network,5,5,8,8,1,1.0000234543325544,1,1,0.06250320865387295,4.4315131787976204e-09,6.250320865387295e-10,16,16,2
8,4,2,4,network,6,4,8,8,1,1.0000055888670747,1,1,0.0625000048776179,1.1461746758099567e-08,6.250000487761791e-10,16,16,2
8,4,2,4,network,7,5,8,8,1,1.0011768061036646,1,1,0.06263894485945509,9.835591272935747e-08,6.263894485945509e-10,16,16,2
8,4,2,4,network,8,5,8,8,1,1.0002014741033756,1,1,0.0625001197609276,4.421576111507643e-09,6.250011976092761e-10,16,16,2
8,4,2,4,network,9,5,8,8,1,1.0000286418587698,1,1,0.06250008495524126,5.313663697374801e-09,6.250008495524126e-10,16,16,2
8,4,2,4,network,10,4,8,8,1,1.0000779512741436,1,1,0.06250219525853073,8.529321106916168e-08,6.250219525853074e-10,16,16,2
8,4,2,4,network,11,4,8,8,1,1.0002093470253646,1,1,0.06250787607957517,5.522975051637625e-07,6.250787607957517e-10,16,16,2
8,4,2,4,network,12,4,8,8,1,1.0001605908439406,1,1,0.06250139674468894,9.510132722570683e-08,6.250139674468894e-10,16,16,2
8,4,2,4,network,13,5,8,8,1,1.0001598384322343,1,1,0.06250454981087478,2.273293173457406e-08,6.250454981087477e-10,16,16,2
8,4,2,4,network,14,5,8,8,1,1.000032822072771,1,1,0.06250324346327761,2.464550518762497e-08,6.250324346327761e-10,16,16,2
8,4,2,4,network,15,4,8,8,1,1.0002801256003984,1,1,0.06250042515032711,2.467998558712464e-07,6.250042515032711e-10,16,16,2
8,4,2,4,network,16,4,8,8,1,1.000019113569256,1,1,0.06250100078058186,2.9310382922133044e-09,6.250100078058187e-10,16,16,2
8,4,2,4,network,17,4,8,8,1,1.0001047830396408,1,1,0.06250184708242452,3.1884931512371095e-08,6.250184708242452e-10,16,16,2
8,4,2,4,network,18,5,8,8,1,1.0000463697160764,1,1,0.06250721233623216,9.731565798645677e-09,6.250721233623216e-10,16,16,2
8,4,2,4,network,19,4,8,8,1,1.0000795608656787,1,1,0.062507068516209,1.2319009861020186e-07,6.2507068516209e-10,16,16,2
8,4,2,4,network,20,5,8,8,1,1.0000667312076903,1,1,0.06250509865105007,2.815604747715402e-08,6.250509865105007e-10,16,16,2
8,4,2,4,network,21,5,8,8,1,1.0000613855716443,1,1,0.06250697300562576,6.549624983055766e-09,6.250697300562576e-10,16,16,2
8,4,2,4,network,22,5,8,8,1,1.0000686409039914,1,1,0.06250323170874987,8.173232955502335e-09,6.250323170874987e-10,16,16,2
8,4,2,4,network,23,5,8,8,1,1.0001709855301295,1,1,0.06251162911065042,7.720024251777804e-08,6.251162911065042e-10,16,16,2
8,4,2,4,network,24,5,8,8,1,1.0005304522318628,1,1,0.06250182888483181,2.805773918568459e-07,6.250182888483182e-10,16,16,2
8,4,2,4,network,25,5,8,8,1,1.0003945645246473,1,1,0.06254145008241768,2.217979737827788e-09,6.254145008241768e-10,16,16,2
8,4,2,4,network,26,5,8,8,1,1.0000483242107907,1,1,0.06253022233098872,1.0176970316139759e-08,6.253022233098872e-10,16,16,2
8,4,2,4,network,27,5,8,8,1,1.0000188788989872,1,1,0.0625002470576421,6.718263983155182e-09,6.25002470576421e-10,16,16,2
8,4,2,4,network,28,4,8,8,1,1.0000485422322547,1,1,0.06250017053172305,3.590740237143771e-08,6.250017053172305e-10,16,16,2
8,4,2,4,network,29,5,8,8,1,1.0006760980851184,1,1,0.06250205783371715,7.902279205171932e-08,6.250205783371715e-10,16,16,2
8,4,4,1,separable,0,4,4,4,1,1.000021679521549,1,1,0.06250014041697671,4.166597145044692e-09,6.250014041697672e-10,16,16,2
8,4,4,1,separable,1,4,4,4,1,1.0000242573769693,1,1,0.06250004611218496,4.4333303984383057e-08,6.250004611218496e-10,16,16,2
8,4,4,1,separable,2,4,4,4,1,1.00000487420848,1,1,0.06250004511536343,1.0043095205874146e-09,6.250004511536343e-10,16,16,2
8,4,4,1,separable,3,4,4,4,1,1.000011270864799,1,1,0.06250000262076473,3.6930546210293457e-09,6.250000262076473e-10,16,16,2
8,4,4,1,separable,4,4,4,4,1,1.0000009379945416,1,1,0.06250000289603173,8.350894957885514e-10,6.250000289603174e-10,16,16,2
8,4,4,1,separable,5,3,4,4,1,1.000001511835732,1,1,0.06250003327060784,1.8729402046184087e-09,6.250003327060784e-10,16,16,2
8,4,4,1,separable,6,4,4,4,1,1.000002623218072,1,1,0.06250000138663728,2.143393653906514e-09,6.250000138663728e-10,16,16,2
8,4,4,1,separable,7,3,4,4,1,1.0000004195961802,1,1,0.06250000993632189,7.413361688588908e-10,6.250000993632189e-10,16,16,2
8,4,4,1,separable,8,4,4,4,1,1.0000091330144656,1,1,0.06250005064707287,1.2557318140277643e-08,6.250005064707287e-10,16,16,2
8,4,4,1,separable,9,4,4,4,1,1.0000065310162276,1,1,0.06250000658533507,5.799291442343183e-09,6.250000658533507e-10,16,16,2
8,4,4,1,separable,10,4,4,4,1,1.0000644876347384,1,1,0.06250005799025456,1.539166436287732e-07,6.250005799025456e-10,16,16,2
8,4,4,1,separable,11,4,4,4,1,1.0000065390631645,1,1,0.0625001511285685,4.081406714861101e-09,6.250015112856851e-10,16,16,2
8,4,4,1,separable,12,4,4,4,1,1.0000009052926908,1,1,0.06250000037540109,9.588458895029606e-10,6.250000037540108e-10,16,16,2
8,4,4,1,separable,13,4,4,4,1,1.0000005995325547,1,1,0.06250003351205877,8.694076362854033e-10,6.250003351205877e-10,16,16,2
8,4,4,1,separable,14,4,4,4,1,1.0000124611579226,1,1,0.06250029117391721,1.90133904294384e-08,6.250029117391721e-10,16,16,2
8,4,4,1,separable,15,4,4,4,1,1.0000105677488997,1,1,0.06250005244115192,3.846098703815981e-09,6.250005244115192e-10,16,16,2
8,4,4,1,separable,16,4,4,4,1,1.0000129612423827,1,1,0.06250005741637464,1.0728545634555885e-09,6.250005741637464e-10,16,16,2
8,4,4,1,separable,17,2,4,4,1,1.0000002626716602,1,1,0.06250000000234741,7.962310977112224e-09,6.250000000234742e-10,16,16,2
8,4,4,1,separable,18,4,4,4,1,1.0000004825202644,1,1,0.06250000094213932,6.897626285822922e-10,6.250000094213932e-10,16,16,2
8,4,4,1,separable,19,4,4,4,1,1.0000130349934566,1,1,0.06250056866395906,1.866241357397514e-08,6.250056866395906e-10,16,16,2
8,4,4,1,separable,20,4,4,4,1,1.0000195012256703,1,1,0.06250004918190816,1.8061858585905727e-08,6.250004918190816e-10,16,16,2
8,4,4,1,separable,21,4,4,4,1,1.0000015107236226,1,1,0.06250000078039504,3.429305230183675e-09,6.250000078039504e-10,16,16,2
8,4,4,1,separable,22,4,4,4,1,1.0000119854499425,1,1,0.06250039280251808,7.669586137907736e-09,6.250039280251808e-10,16,16,2
8,4,4,1,separable,23,4,4,4,1,1.0000076707313064,1,1,0.06250000142357243,5.577552801621907e-09,6.250000142357243e-10,16,16,2
8,4,4,1,separable,24,4,4,4,1,1.00000147292088,1,1,0.06250000595657178,1.3232962262502086e-09,6.250000595657177e-10,16,16,2
8,4,4,1,separable,25,4,4,4,1,1.0000418046554604,1,1,0.06250010001249341,1.1166352949155481e-08,6.250010001249342e-10,16,16,2
8,4,4,1,separable,26,4,4,4,1,1.000006136385572,1,1,0.06250001144903974,4.316312771707833e-09,6.250001144903975e-10,16,16,2
8,4,4,1,separable,27,4,4,4,1,1.0000106088129557,1,1,0.06250034090164325,1.6047275705699954e-08,6.250034090164325e-10,16,16,2
8,4,4,1,separable,28,4,4,4,1,1.0000093360226492,1,1,0.06250038838847226,5.978820262339039e-09,6.250038838847226e-10,16,16,2
8,4,4,1,separable,29,4,4,4,1,1.0000045078066164,1,1,0.06250001731978695,3.078539286580105e-09,6.250001731978695e-10,16,16,2
8,4,4,2,network,0,5,8,8,1,1.0092496030726976,1,2,0.06263194020572359,3.2611473924623742e-09,6.263194020572359e-10,16,16,2
8,4,4,2,network,1,4,8,8,1,1.0000159575420224,1,1,0.06250000777175456,1.8084487793427744e-08,6.250000777175456e-10,16,16,2
8,4,4,2,network,2,3,8,8,1,1.0001185242297077,1,1,0.06250087531570628,2.9552423566936784e-09,6.250087531570628e-10,16,16,2
8,4,4,2,network,3,5,8,8,1,1.0001435077014595,1,1,0.06251777782207305,2.3441221973606543e-09,6.251777782207305e-10,16,16,2
8,4,4,2,network,4,5,8,8,1,1.0002382842491404,1,1,0.06250496571818269,9.968687582359655e-09,6.250496571818269e-10,16,16,2
8,4,4,2,network,5,4,8,8,1,1.0000028980662656,1,1,0.06250008464750448,4.368995685434997e-09,6.250008464750448e-10,16,16,2
8,4,4,2,network,6,5,8,8,1,1.0002022590623187,1,1,0.0625015977738437,7.001502214517831e-10,6.250159777384371e-10,16,16,2
8,4,4,2,network,7,3,8,8,1,1.000188194205629,1,1,0.06255427415841414,1.5708853640465228e-09,6.255427415841413e-10,16,16,2
8,4,4,2,network,8,4,8,8,1,1.000010566954806,1,1,0.06250044711336589,5.140233630656528e-09,6.250044711336589e-10,16,16,2
8,4,4,2,network,9,5,8,8,1,1.0000836596125675,1,1,0.06250008008989207,8.235859505224391e-08,6.250008008989207e-10,16,16,2
8,4,4,2,network,10,4,8,8,1,1.0000127076239327,1,1,0.06250005470358656,1.1438788740920188e-08,6.250005470358657e-10,16,16,2
8,4,4,2,network,11,4,8,8,1,1.000019284165532,1,1,0.06250072248865475,7.641496553008873e-09,6.250072248865475e-10,16,16,2
8,4,4,2,network,12,4,8,8,1,1.000023633561875,1,1,0.06250010620642978,1.5369631259577256e-08,6.250010620642977e-10,16,16,2
8,4,4,2,network,13,5,8,8,1,1.0009639327390705,1,1,0.06256493917450406,2.3605303474180165e-09,6.256493917450407e-10,16,16,2
8,4,4,2,network,14,4,8,8,1,1.000017445671807,1,1,0.06250120324180022,2.4549296095173327e-09,6.250120324180022e-10,16,16,2
8,4,4,2,network,15,4,8,8,1,1.0000027263063809,1,1,0.06250005724939775,2.6233244212827646e-09,6.250005724939775e-10,16,16,2
8,4,4,2,network,16,4,8,8,1,1.0000442299986796,1,1,0.06250096445146497,1.25489800270814e-09,6.250096445146497e-10,16,16,2
8,4,4,2,network,17,5,8,8,1,1.000088636627134,1,1,0.06254022671361952,1.1536048842015872e-08,6.254022671361952e-10,16,16,2
8,4,4,2,network,18,5,8,8,1,1.000414364144718,1,1,0.06250920475865324,9.796835204772367e-10,6.250920475865323e-10,16,16,2
8,4,4,2,network,19,4,8,8,1,1.000006439380352,1,1,0.06250357642915362,9.201442566199673e-09,6.250357642915362e-10,16,16,2
8,4,4,2,network,20,4,8,8,1,1.0000279800726057,1,1,0.06250003182198917,4.2245777722956955e-09,6.250003182198917e-10,16,16,2
8,4,4,2,network,21,4,8,8,1,1.0000026768710997,1,1,0.06250005271360845,2.3139600594603304e-09,6.250005271360845e-10,16,16,2
8,4,4,2,network,22,5,8,8,1,1.0005925408128984,1,1,0.06250375919562139,2.477357576510505e-09,6.250375919562139e-10,16,16,2
8,4,4,2,network,23,5,8,8,1,1.000007234636995,1,1,0.06250000941674871,1.8705495321104766e-09,6.250000941674872e-10,16,16,2
8,4,4,2,network,24,5,8,8,1,1.0000978612768527,1,1,0.06250017922651646,9.504705959079902e-10,6.250017922651646e-10,16,16,2
8,4,4,2,network,25,5,8,8,1,1.0001172919405856,1,1,0.0625000828039294,2.756025163614002e-09,6.25000828039294e-10,16,16,2
8,4,4,2,network,26,5,8,8,1,1.0007221903414085,1,1,0.06251221813009071,1.1715179933263352e-09,6.251221813009072e-10,16,16,2
8,4,4,2,network,27,5,8,8,1,1.0003414845982272,1,1,0.06250006303267702,1.695489890182325e-08,6.250006303267703e-10,16,16,2
8,4,4,2,network,28,1,8,8,1,1.000000014988029,1,1,0.06250000000257158,0.06250000000257158,6.250000000257158e-10,16,16,2
8,4,4,2,network,29,4,8,8,1,1.000002717660991,1,1,0.06251108616493804,7.263393248582529e-10,6.251108616493805e-10,16,16,2
8,4,4,4,network,0,5,16,16,1,1.000067144182747,1,1,0.06250016009903007,3.060811363244803e-09,6.250016009903007e-10,16,16,2
8,4,4,4,network,1,5,16,16,1,1.0000909271150358,1,1,0.06250976552039628,7.587269306122672e-10,6.250976552039628e-10,16,16,2
8,4,4,4,network,2,6,16,16,1,1.00010605627662,1,1,0.0625049508958467,3.257736218978427e-09,6.25049508958467e-10,16,16,2
8,4,4,4,network,3,7,16,16,1,1.0000315525826224,1,1,0.06250022978305185,1.7922770292446643e-09,6.250022978305185e-10,16,16,2
8,4,4,4,network,4,6,16,16,1,1.0000199545440236,1,1,0.06250059173949735,1.1546405494288163e-09,6.250059173949735e-10,16,16,2
8,4,4,4,network,5,6,16,16,1,1.0001183173993589,1,1,0.06251206438923425,9.577525562069527e-10,6.251206438923425e-10,16,16,2
8,4,4,4,network,6,7,16,16,1,1.0000311261998442,1,1,0.06250131344764906,1.7959283487291308e-09,6.250131344764906e-10,16,16,2
8,4,4,4,network,7,7,16,16,1,1.0009802888285468,1,1,0.06252194622251882,1.008440748677022e-08,6.252194622251882e-10,16,16,2
8,4,4,4,network,8,6,16,16,1,1.000203505512956,1,1,0.06250081902621961,8.520611982435165e-10,6.250081902621961e-10,16,16,2
8,4,4,4,network,9,7,16,16,1,1.0001542944249842,1,1,0.06250427580098165,1.4429625884360433e-09,6.250427580098165e-10,16,16,2
8,4,4,4,network,10,5,16,16,1,1.0000319407785347,1,1,0.06250010255650826,7.90524067621241e-10,6.250010255650826e-10,16,16,2
8,4,4,4,network,11,7,16,16,1,1.000036050677234,1,1,0.06250758737057319,1.9682933531921883e-09,6.250758737057319e-10,16,16,2
8,4,4,4,network,12,7,16,16,1,1.0016142233172785,1,1,0.06256340435031885,5.113827661388335e-09,6.256340435031885e-10,16,16,2
8,4,4,4,network,13,7,16,16,1,1.0000284825606292,1,1,0.06250134501091566,1.2780214847100554e-09,6.250134501091566e-10,16,16,2
8,4,4,4,network,14,6,16,16,1,1.0000163496225865,1,1,0.06250019347996306,2.983982516798553e-09,6.250019347996306e-10,16,16,2
8,4,4,4,network,15,7,16,16,1,1.0004705502444073,1,1,0.06250654174169552,1.4024981006779571e-09,6.250654174169552e-10,16,16,2
8,4,4,4,network,16,7,16,16,1,1.0000379929858587,1,1,0.06250060111278063,2.074382461971696e-09,6.250060111278064e-10,16,16,2
8,4,4,4,network,17,7,16,16,1,1.0000180931740135,1,1,0.06250000636089377,7.06105007202387e-10,6.250000636089377e-10,16,16,2
8,4,4,4,network,18,7,16,16,1,1.0000136149591041,1,1,0.06250521688021979,7.3719937844517e-10,6.250521688021979e-10,16,16,2
8,4,4,4,network,19,7,16,16,1,1.000086352360588,1,1,0.06250257676577571,5.824373102922262e-09,6.250257676577571e-10,16,16,2
8,4,4,4,network,20,7,16,16,1,1.0002241691137834,1,1,0.06250843951123954,6.847275309888038e-10,6.250843951123953e-10,16,16,2
8,4,4,4,network,21,7,16,16,1,1.0001735397410378,1,1,0.06250157896148899,3.539714705085407e-09,6.250157896148899e-10,16,16,2
8,4,4,4,network,22,7,16,16,1,1.0000451409488855,1,1,0.06250061367169095,1.5393767810913335e-09,6.250061367169095e-10,16,16,2
8,4,4,4,network,23,7,16,16,1,1.0001896540361002,1,1,0.06250435495383043,1.400498428561448e-09,6.250435495383043e-10,16,16,2
8,4,4,4,network,24,4,16,16,1,1.0001411146088572,1,1,0.06250216202951431,9.79294004564983e-08,6.250216202951431e-10,16,16,2
8,4,4,4,network,25,7,16,16,1,1.0000773451494802,1,1,0.06250365871791451,3.6470010182310808e-09,6.250365871791451e-10,16,16,2
8,4,4,4,network,26,7,16,16,1,1.0000246292583734,1,1,0.06250004405038084,1.3956408793542552e-09,6.250004405038084e-10,16,16,2
8,4,4,4,network,27,7,16,16,1,1.0000728394862437,1,1,0.06250072341073586,1.0295625838096705e-09,6.250072341073586e-10,16,16,2
8,4,4,4,network,28,6,16,16,1,1.0000875472178226,1,1,0.06250069410518101,9.055940806200509e-10,6.250069410518101e-10,16,16,2
8,4,4,4,network,29,7,16,16,1,1.0000294727408383,1,1,0.06250018907304827,1.4088257513764152e-09,6.250018907304827e-10,16,16,2
10,5,2,1,separable,0,2,2,2,1,1.0000000291384148,1,1,0.031250000013337303,4.552877245981997e-10,3.1250000013337306e-10,32,32,2
10,5,2,1,separable,1,2,2,2,1,1.0000001749121825,1,1,0.03125001266292276,2.733003958169471e-09,3.125001266292276e-10,32,32,2
10,5,2,1,separable,2,2,2,2,1,1.00187833278875,1,1,0.03125172521328687,2.9350595974794385e-05,3.125172521328687e-10,32,32,2
10,5,2,1,separable,3,2,2,2,1,1.0000000373756794,1,1,0.031250000045121046,5.839949931737253e-10,3.125000004512105e-10,32,32,2
10,5,2,1,separable,4,2,2,2,1,1.0000001165598185,1,1,0.03125001592000589,1.8212480866233181e-09,3.125001592000589e-10,32,32,2
10,5,2,1,separable,5,1,2,2,1,1.0000000000000107,1,1,0.03125000000114023,0.03125000000114023,3.125000000114023e-10,32,32,2
10,5,2,1,separable,6,2,2,2,1,1.0001360105507922,1,1,0.03125097052863989,2.1252308670264603e-06,3.125097052863989e-10,32,32,2
10,5,2,1,separable,7,1,2,2,1,1.0000000061179275,1,1,0.031250000000115734,0.031250000000115734,3.1250000000115734e-10,32,32,2
10,5,2,1,separable,8,2,2,2,1,1.0000090687511178,1,1,0.03125052753664722,1.4170162827416353e-07,3.125052753664722e-10,32,32,2
10,5,2,1,separable,9,1,2,2,1,1.000000000021029,1,1,0.03125000007474492,0.03125000007474492,3.125000007474492e-10,32,32,2
10,5,2,1,separable,10,2,2,2,1,1.0000277911487743,1,1,0.03125024879224181,4.3424015679189686e-07,3.125024879224181e-10,32,32,2
10,5,2,1,separable,11,2,2,2,1,1.0011360806078706,1,1,0.03126062372167321,1.7757299929815873e-05,3.126062372167321e-10,32,32,2
10,5,2,1,separable,12,2,2,2,1,1.0000535624245834,1,1,0.031252251167218546,8.369731737055876e-07,3.1252251167218545e-10,32,32,2
10,5,2,1,separable,13,1,2,2,1,1.0000000000605254,1,1,0.03125000000002162,0.03125000000002162,3.125000000002162e-10,32,32,2
10,5,2,1,separable,14,2,2,2,1,1.0000002426150933,1,1,0.031250000067648075,3.790860839391492e-09,3.1250000067648077e-10,32,32,2
10,5,2,1,separable,15,2,2,2,1,1.000020906014815,1,1,0.031251252167290446,3.2666957043542086e-07,3.1251252167290444e-10,32,32,2
10,5,2,1,separable,16,2,2,2,1,1.0000068116713534,1,1,0.03125000482892773,1.0643238134820405e-07,3.125000482892773e-10,32,32,2
10,5,2,1,separable,17,1,2,2,1,1.0000000000571192,1,1,0.03125000000010896,0.03125000000010896,3.125000000010896e-10,32,32,2
10,5,2,1,separable,18,2,2,2,1,1.0000204701947133,1,1,0.031251809808140095,3.198653159879801e-07,3.12518098081401e-10,32,32,2
10,5,2,1,separable,19,2,2,2,1,1.000019719440557,1,1,0.031255185972059764,3.081673909693778e-07,3.1255185972059766e-10,32,32,2
10,5,2,1,separable,20,2,2,2,1,1.0006622718982308,1,1,0.03132288254383396,1.037213357749449e-05,3.132288254383396e-10,32,32,2
10,5,2,1,separable,21,2,2,2,1,1.0000841618753697,1,1,0.03125952055243357,1.3154299387545623e-06,3.125952055243357e-10,32,32,2
10,5,2,1,separable,22,2,2,2,1,1.0000007145992622,1,1,0.031250023812193675,1.1165621985382636e-08,3.1250023812193676e-10,32,32,2
10,5,2,1,separable,23,2,2,2,1,1.0000000491593353,1,1,0.03125006041624837,7.681160972644632e-10,3.1250060416248373e-10,32,32,2
10,5,2,1,separable,24,2,2,2,1,1.0000000935366926,1,1,0.03125000000221754,1.4615108248115264e-09,3.125000000221754e-10,32,32,2
10,5,2,1,separable,25,2,2,2,1,1.0013966418624936,1,1,0.03131986994026975,2.187133140882112e-05,3.131986994026975e-10,32,32,2
10,5,2,1,separable,26,1,2,2,1,1.0000000000760285,1,1,0.031250000000767976,0.031250000000767976,3.1250000000767976e-10,32,32,2
10,5,2,1,separable,27,1,2,2,1,1.0000000019008026,1,1,0.031250011343377716,0.031250011343377716,3.1250011343377715e-10,32,32,2
10,5,2,1,separable,28,2,2,2,1,1.0000032400606553,1,1,0.0312500849384744,5.062608534514924e-08,3.12500849384744e-10,32,32,2
10,5,2,1,separable,29,1,2,2,1,1.0000000052312403,1,1,0.03125000000002954,0.03125000000002954,3.125000000002954e-10,32,32,2
